source_id,period,url,filename,saved_path,bytes,sha256,etag,last_modified,version,downloaded_at
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableV_Part2.pdf,FY21_TableV_Part2.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableV_Part2.pdf,43465,ada58a199ac5c9b58dda4e6844e6fd0274820632666e3b46af833e0bd490e7ab,"W/""a9c9-64294698d80e2""","Sun, 02 Nov 2025 03:44:13 GMT",1,2025-11-02T03:44:13Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableV_Part3.pdf,FY21_TableV_Part3.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableV_Part3.pdf,40638,a0496b12f62e3cc33cf5618f788912c1e627481f787161108f15b839f71c9924,"W/""9ebe-6429469989ca4""","Sun, 02 Nov 2025 03:44:14 GMT",1,2025-11-02T03:44:14Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableVI.pdf,FY21_TableVI.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableVI.pdf,150909,3f262af564aa099c8ef1f43a1a39ffb04fe91828bf4e8e8aac610d60374025f4,"W/""24d7d-6429469a64c8f""","Sun, 02 Nov 2025 03:44:15 GMT",1,2025-11-02T03:44:14Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableVI_partI.pdf,FY21_TableVI_partI.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableVI_partI.pdf,45506,168305837afb6f3c79698265250fac69b53cafe35d56ce847d50a211ab6e41c9,"W/""b1c2-6429469b31dd2""","Sun, 02 Nov 2025 03:44:16 GMT",1,2025-11-02T03:44:16Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableVI_partII.pdf,FY21_TableVI_partII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableVI_partII.pdf,39036,b493981b50b9803961f5c9f79e85c47e8dffe39de351b8d73b8c0c05ce7eb44a,"W/""987c-6429469bc2654""","Sun, 02 Nov 2025 03:44:16 GMT",1,2025-11-02T03:44:16Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableVI_partIII.pdf,FY21_TableVI_partIII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableVI_partIII.pdf,46563,7ac2c11e1996dd38543e6ba168bdfb2199080c57ecbc0a627a1d68ad65b246ab,"W/""b5e3-6429469c555e6""","Sun, 02 Nov 2025 03:44:17 GMT",1,2025-11-02T03:44:17Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableVI_partIV.pdf,FY21_TableVI_partIV.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableVI_partIV.pdf,45627,0f8d08572ccc75799c88d9ccbe4107a909d700f5089816ffdad4dae34edaf24c,"W/""b23b-6429469cefaa9""","Sun, 02 Nov 2025 03:44:18 GMT",1,2025-11-02T03:44:17Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableVII.pdf,FY21_TableVII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableVII.pdf,230922,f989c41996fa77adf029d77d8520354c1c9c127eaf1adbbea7f6f275cc9e4f0c,"W/""3860a-6429469d8e9a3""","Sun, 02 Nov 2025 03:44:18 GMT",1,2025-11-02T03:44:18Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableVIII.pdf,FY21_TableVIII.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableVIII.pdf,321716,1321d09206c070eb438c7932e1318935fa78089fb7a5366eadc4237a36b4f940,"W/""4e8b4-6429469e3ceb5""","Sun, 02 Nov 2025 03:44:19 GMT",1,2025-11-02T03:44:19Z
visastats,2021,https://travel.state.gov/content/dam/visas/Statistics/AnnualReports/FY2021AnnualReport/FY21_TableIX.pdf,FY21_TableIX.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/annual/2021/FY21_TableIX.pdf,315523,d2ca575f385afa5af6e464afc5f72cf55855009385d91e9358912639ee0f4d73,"W/""4d083-6429469ed9e70""","Sun, 02 Nov 2025 03:44:20 GMT",1,2025-11-02T03:44:19Z
